Date,Close,Volume
2024-11-21,37.45379638671875,9614612
2024-11-22,37.7830810546875,8129329
2024-11-25,37.82071304321289,20751804
2024-11-26,37.50083541870117,8120374
2024-11-27,37.42557144165039,7485061
2024-11-28,37.69841003417969,7339727
2024-11-29,38.1688117980957,8243006
2024-12-02,38.309940338134766,5303672
2024-12-03,38.25349044799805,6070642
2024-12-04,38.62040328979492,7530805
2024-12-05,38.18762969970703,5793076
2024-12-06,38.29112243652344,5226639
2024-12-09,38.18762969970703,5399573
2024-12-10,39.354244232177734,11108702
2024-12-11,39.51417922973633,5394263
2024-12-12,39.316612243652344,3936712
2024-12-13,38.733299255371094,5219863
2024-12-16,37.96183395385742,7741369
2024-12-17,37.85834884643555,6264848
2024-12-18,37.88656997680664,6453398
2024-12-19,37.33149337768555,11725344
2024-12-20,37.24681854248047,19531098
2024-12-23,37.53847122192383,4431982
2024-12-24,37.3785285949707,2518413
2024-12-27,37.41616439819336,4655017
2024-12-30,37.48202133178711,3032871
2024-12-31,37.20918655395508,3880382
2025-01-02,37.594913482666016,4682324
2025-01-03,37.40675354003906,4364816
2025-01-06,36.67292404174805,8228960
2025-01-07,36.40949249267578,7135772
2025-01-08,37.06806182861328,8194023
2025-01-09,36.94575500488281,5060945
2025-01-10,37.33149337768555,4321363
2025-01-13,37.24681854248047,4979681
2025-01-14,37.7830810546875,7243278
2025-01-15,37.42557144165039,4934321
2025-01-16,37.61373519897461,7297174
2025-01-17,37.67959213256836,7983230
2025-01-20,37.85834884643555,4660630
2025-01-21,38.206451416015625,5775945
2025-01-22,37.44438552856445,7262091
2025-01-23,36.80463409423828,7734401
2025-01-24,36.98339080810547,7116573
2025-01-28,37.14332962036133,7525937
2025-01-29,36.81404495239258,5699790
2025-01-30,37.14332962036133,3225969
2025-01-31,37.58551025390625,8444574
2025-02-03,36.91753387451172,7797521
2025-02-04,37.19036865234375,6285179
2025-02-05,37.75485610961914,7549265
2025-02-06,37.877159118652344,6974422
2025-02-07,38.08414077758789,5041835
2025-02-10,37.71722412109375,4906289
2025-02-11,37.74544906616211,6717482
2025-02-12,37.76426696777344,7630232
2025-02-13,38.56395721435547,8279554
2025-02-14,38.49810028076172,6828877
2025-02-17,38.38520050048828,5962827
2025-02-18,38.54513931274414,6943788
2025-02-19,38.55454635620117,6588952
2025-02-20,37.773677825927734,11659006
2025-02-21,38.81797790527344,10287446
2025-02-24,38.38520050048828,6833234
2025-02-25,37.9242057800293,7903407
2025-02-26,37.35971450805664,8297693
2025-02-27,37.651371002197266,5916067
2025-02-28,36.729373931884766,18135055
2025-03-03,37.2562255859375,8342631
2025-03-04,37.14332962036133,8386617
2025-03-05,37.19977951049805,9749141
2025-03-06,37.66148376464844,13022584
2025-03-07,37.421478271484375,9314621
2025-03-10,37.63268280029297,6694025
2025-03-11,38.064693450927734,11725876
2025-03-12,37.39268112182617,11127309
2025-03-13,36.7110710144043,8616307
2025-03-14,37.10467529296875,7587140
2025-03-17,37.997493743896484,9707208
2025-03-18,38.035888671875,6990047
2025-03-19,37.97829055786133,6283926
2025-03-20,37.56548309326172,12485687
2025-03-21,37.95909118652344,18313470
2025-03-24,37.74788284301758,4818118
2025-03-25,37.47908020019531,6558976
2025-03-26,37.93989181518555,8633420
2025-03-27,38.055091857910156,7659354
2025-03-28,38.103092193603516,8680085
2025-03-31,36.672664642333984,10559745
2025-04-01,37.335079193115234,7266432
2025-04-02,36.78786849975586,7319581
2025-04-03,35.530242919921875,10562779
2025-04-04,35.34783935546875,9403883
2025-04-07,33.187801361083984,21023886
2025-04-08,33.96541976928711,13899725
2025-04-09,32.79419708251953,13587280
2025-04-10,34.56062698364258,11134888
2025-04-11,34.003814697265625,13267732
2025-04-14,34.91583251953125,7984849
2025-04-15,35.0406379699707,6240293
2025-04-16,34.627830505371094,7432788
2025-04-17,35.02143859863281,9007017
2025-04-22,35.050235748291016,9273114
2025-04-23,36.21186065673828,8921838
2025-04-24,36.538265228271484,7571001
2025-04-28,36.154258728027344,11283554
2025-04-29,36.663063049316406,5967938
2025-04-30,36.663063049316406,9696608
2025-05-01,36.31746292114258,8185861
2025-05-02,36.557464599609375,12128860
2025-05-05,36.240657806396484,5715861
2025-05-06,36.09665298461914,6260439
2025-05-07,36.41345977783203,9692690
2025-05-08,36.40385818481445,8208632
2025-05-09,36.03905487060547,7266299
2025-05-12,36.86466979980469,8799346
2025-05-13,37.64228057861328,8917371
2025-05-14,37.87268829345703,8897426
2025-05-15,37.62308120727539,8679974
2025-05-16,38.131893157958984,10433059
2025-05-19,37.2006721496582,6741949
2025-05-20,37.056671142578125,7068394
2025-05-21,37.10467529296875,7003719
2025-05-22,37.085472106933594,5995013
2025-05-23,36.81666946411133,6094463
2025-05-26,37.027870178222656,5254368
2025-05-27,37.09507369995117,6446469
2025-05-28,36.91267013549805,7462593
2025-05-29,36.624664306640625,9337472
2025-05-30,36.72066879272461,21266999
2025-06-02,36.26945877075195,7279689
2025-06-03,36.05825424194336,9092695
2025-06-04,36.43266296386719,8472742
2025-06-05,36.46146011352539,8451413
2025-06-06,36.70146942138672,8368361
2025-06-10,36.941471099853516,8423622
2025-06-11,37.48868179321289,8321571
2025-06-12,36.80706787109375,8853092
2025-06-13,35.847049713134766,12726428
2025-06-16,35.943050384521484,7995056
2025-06-17,35.808650970458984,9427801
2025-06-18,35.3862419128418,11797500
2025-06-19,34.68543243408203,10816544
2025-06-20,34.762229919433594,26948926
2025-06-23,34.21501922607422,7060066
2025-06-24,35.02143859863281,8837818
2025-06-25,34.666229248046875,9462857
2025-06-26,34.67582702636719,6796840
2025-06-27,36.02945327758789,14244476
2025-06-30,35.2806396484375,12990646
2025-07-01,35.10783767700195,7856950
2025-07-02,35.712650299072266,9145015
2025-07-03,37.69988250732422,16531066
2025-07-04,37.18147277832031,7905428
2025-07-07,37.056671142578125,4267350
2025-07-08,36.7110710144043,8029159
2025-07-09,36.3366584777832,5880672
2025-07-10,36.76866912841797,4923915
2025-07-11,37.786285400390625,9460902
2025-07-14,38.1414909362793,6582664
2025-07-15,37.81508255004883,6061477
2025-07-16,37.54628372192383,6479966
2025-07-17,37.54628372192383,7380298
2025-07-18,38.67910385131836,14757261
2025-07-21,38.84230422973633,9694458
2025-07-22,39.85032272338867,11430702
2025-07-23,40.17673110961914,9875107
2025-07-24,39.93672180175781,8832638
2025-07-25,39.1687126159668,7481253
2025-07-28,38.68870162963867,6193873
2025-07-29,38.80390167236328,5510084
2025-07-30,38.61190414428711,5662040
2025-07-31,37.68068313598633,11994238
2025-08-01,37.65188217163086,7455836
2025-08-04,38.0070915222168,4916672
2025-08-05,38.20869064331055,4548811
2025-08-06,38.30469512939453,6271454
2025-08-07,38.27589416503906,5398124
2025-08-08,38.602298736572266,6130664
2025-08-11,39.23591232299805,4867453
2025-08-12,39.61031723022461,6893144
2025-08-13,40.0615234375,8188549
2025-08-14,39.85032272338867,7815890
2025-08-15,40.28232955932617,6932247
2025-08-18,39.81192398071289,5271204
2025-08-19,40.43593215942383,10003525
2025-08-20,40.080726623535156,10296580
2025-08-21,40.378334045410156,9435127
2025-08-22,40.32073211669922,13494593
2025-08-25,41.41515350341797,9440006
2025-08-26,40.94474411010742,10597760
2025-08-27,41.4919548034668,5993473
2025-08-28,41.290348052978516,6259702
2025-08-29,41.46315002441406,11355266
2025-09-01,40.99274444580078,5679631
2025-09-02,41.13674545288086,6959643
2025-09-03,40.59913635253906,8236801
2025-09-04,41.197044372558594,8318138
2025-09-05,40.833946228027344,8268770
2025-09-08,40.59842300415039,7131110
2025-09-09,40.20588302612305,11339058
2025-09-10,39.70539474487305,7263768
2025-09-11,39.51893997192383,5904258
2025-09-12,40.04887008666992,5093254
2025-09-15,39.823158264160156,4485886
2025-09-16,40.009613037109375,7464437
2025-09-17,39.55819320678711,7379291
2025-09-18,39.22453308105469,7823281
2025-09-19,38.90068817138672,22847291
2025-09-22,39.28341293334961,7393512
2025-09-23,39.469871520996094,6219232
2025-09-24,39.489498138427734,7179771
2025-09-25,40.892826080322266,12092384
2025-09-26,41.43257141113281,10922787
2025-09-29,41.12834930419922,9744918
2025-09-30,41.736785888671875,12591714
2025-10-01,40.69655990600586,11041231
2025-10-02,41.15779113769531,7075579
2025-10-03,41.29518127441406,4996434
2025-10-06,41.11853790283203,5399935
2025-10-07,41.17741775512695,6151818
2025-10-08,41.10872268676758,6737624
2025-10-09,42.30596923828125,14134217
2025-10-10,41.43257141113281,10040660
2025-10-13,41.10872268676758,8378334
2025-10-14,41.991939544677734,9509568
2025-10-15,42.72795104980469,9777081
2025-10-16,42.95366287231445,10243494
2025-10-17,42.78683090209961,10756381
2025-10-20,42.335411071777344,8239848
2025-10-21,43.306949615478516,9494518
2025-10-22,42.698509216308594,7313867
2025-10-23,42.20783233642578,7054913
2025-10-24,42.43354797363281,7404860
2025-10-27,42.72795104980469,6414129
2025-10-28,42.531681060791016,8925277
2025-10-29,43.0714225769043,6122873
2025-10-30,43.06161117553711,7203994
2025-10-31,42.63962936401367,7562306
2025-11-03,42.561119079589844,5473353
2025-11-04,41.74660110473633,6834944
2025-11-05,41.550331115722656,7637826
2025-11-06,42.198020935058594,6475644
2025-11-07,41.854549407958984,6125961
2025-11-10,41.854549407958984,5094784
2025-11-11,41.991939544677734,5884672
2025-11-12,42.25690460205078,5169069
2025-11-13,42.52186965942383,7686716
2025-11-14,41.95268630981445,6262461
2025-11-17,41.687721252441406,5526619
2025-11-18,40.13719177246094,12252545
2025-11-19,40.186256408691406,7407413
2025-11-20,40.94189453125,8072596
2025-11-21,39.61707305908203,10232751
2025-11-24,39.86240768432617,14778037
2025-11-25,40.24513626098633,8020389
2025-11-26,41.0400276184082,7359870
2025-11-27,40.961524963378906,4450872
2025-11-28,40.892826080322266,8041166
2025-12-01,41.29518127441406,6152730
2025-12-02,41.766231536865234,7321330
2025-12-03,42.15876770019531,7357811
2025-12-04,43.670047760009766,11656068
2025-12-05,44.00370407104492,9843381
2025-12-08,43.64060592651367,5324347
2025-12-09,43.47377395629883,7148967
2025-12-10,43.70930099487305,6608310
2025-12-11,44.258853912353516,7930105
2025-12-12,44.739715576171875,7547616
2025-12-15,43.4443359375,8496021
2025-12-16,43.41489791870117,9553809
2025-12-17,43.58172607421875,7866827
2025-12-18,44.04296112060547,9640423
2025-12-19,43.532657623291016,23705950
2025-12-22,44.22941589355469,5527196
2025-12-23,44.72990417480469,4534942
2025-12-24,44.76915740966797,2112731
2025-12-29,44.60232925415039,4680346
2025-12-30,44.258853912353516,4171339
2025-12-31,44.64158248901367,3951995
2026-01-02,44.90654373168945,3035952
2026-01-05,45.61311721801758,5888054
2026-01-06,46.339317321777344,8048129
2026-01-07,46.81036376953125,7268819
2026-01-08,46.45707702636719,6359264
2026-01-09,46.82999038696289,10551269
2026-01-12,45.642555236816406,11129168
2026-01-13,46.692604064941406,8959090
2026-01-14,47.222530364990234,7244698
2026-01-15,48.449214935302734,14145071
2026-01-16,48.0763053894043,12369669
2026-01-19,47.840782165527344,4876453
2026-01-20,46.88887023925781,6618315
2026-01-21,47.5758171081543,6236093
2026-01-22,47.18327713012695,8157995
2026-01-23,47.52674865722656,10394402
2026-01-27,48.82212829589844,11555637
2026-01-28,49.65627670288086,10136377
2026-01-29,50.5493049621582,14752411
2026-01-30,49.626834869384766,17998156
2026-02-02,48.49828338623047,12250669
2026-02-03,49.195045471191406,9627914
2026-02-04,51.422706604003906,10349118
2026-02-05,49.420753479003906,8874522
2026-02-06,47.880035400390625,11533731
2026-02-09,48.8025016784668,7529009
2026-02-10,49.32261657714844,7423941
2026-02-11,50.11751174926758,6146113
2026-02-12,51.11848831176758,8872940
2026-02-13,50.1763916015625,11676856
2026-02-16,49.420753479003906,8634571
2026-02-17,51.75636672973633,13615340
2026-02-18,51.31475830078125,8209195
2026-02-19,52.23722457885742,12660242
2026-02-20,52.33536148071289,14168676
2026-02-23,53.01249313354492,8586992
2026-02-24,53.728878021240234,9869664
2026-02-25,55.456050872802734,13222274
2026-02-26,56.67292404174805,14358999
2026-02-27,57.320613861083984,23997982
2026-03-02,58.14494705200195,10362367
2026-03-03,56.62385940551758,15181122
2026-03-04,54.64153289794922,15084993
2026-03-05,55.150001525878906,16282660
2026-03-06,52.810001373291016,17135396
2026-03-09,50.099998474121094,16660486
2026-03-10,51.22999954223633,10471042
2026-03-11,51.959999084472656,8772457
2026-03-12,50.97999954223633,8703737
2026-03-13,49.79999923706055,11918859
2026-03-16,49.189998626708984,7805582
2026-03-17,49.72999954223633,7164541
2026-03-18,50.09000015258789,7110651
2026-03-19,48.349998474121094,12196388
2026-03-20,47.470001220703125,32765948
2026-03-23,47.11000061035156,10893028
2026-03-24,48.52000045776367,8732952
2026-03-25,50.119998931884766,8946111
2026-03-26,50.22999954223633,10877647
2026-03-27,50.369998931884766,9956612
2026-03-30,50.43000030517578,8245917
2026-03-31,50.38999938964844,11534493
2026-04-01,52.560001373291016,9321267
2026-04-02,51.22999954223633,8559960
2026-04-07,52.91999816894531,6945522
2026-04-08,54.529998779296875,9231453
2026-04-09,54.560001373291016,6828429
2026-04-10,53.97999954223633,7381772
2026-04-13,54.349998474121094,6683857
2026-04-14,56.099998474121094,9714784
2026-04-15,56.11000061035156,10193428
2026-04-16,55.91999816894531,8212848
2026-04-17,55.91999816894531,11939330
2026-04-20,55.689998626708984,5680703
2026-04-21,55.5099983215332,5097569
2026-04-22,56.16999816894531,8673662
2026-04-23,56.029998779296875,6905405
2026-04-24,56.099998474121094,5869805
2026-04-27,56.15999984741211,4324318
2026-04-28,55.43000030517578,6958476
2026-04-29,54.95000076293945,6505264
2026-04-30,53.720001220703125,11600378
2026-05-01,54.939998626708984,6789145
2026-05-04,54.95000076293945,3528960
2026-05-05,54.720001220703125,3673810
2026-05-06,56.38999938964844,8092532
2026-05-07,58.52000045776367,11556668
2026-05-08,57.95000076293945,8854073
2026-05-11,58.33000183105469,6801583
2026-05-12,59.779998779296875,10903331
2026-05-13,61.52000045776367,12132628
2026-05-14,62.060001373291016,8798942
2026-05-15,60.459999084472656,10114056
2026-05-18,58.77000045776367,7699931
2026-05-19,58.70000076293945,9927689
2026-05-20,57.33000183105469,7873828
